,Lon,Lat,Day,E
1772,26.198984,60.613711,4,0.0
1773,25.876105,60.34783,4,0.0
1774,24.676314,60.145055,4,0.2499999999999993
1775,25.019028,60.265614,4,0.2499999999999993
1776,24.842868,60.280685,4,0.0692307692307684
1777,24.844725,60.239485,4,0.0692307692307684
1778,25.057749,60.202563,4,0.5625
1779,24.6446,60.216318,4,0.5625
1780,24.957003,60.225553,4,0.9000000000000001
1781,23.646409,60.033128,4,0.0
1782,25.843481,62.331848,4,0.0
1783,25.422936,60.29209,4,0.0
1784,24.899832,60.244874,4,0.36000000000000004
1785,24.649542,60.358415,4,0.0
1786,24.873473,60.23885,4,0.0364372469635626
1787,24.747808,60.146616,4,0.0364372469635626
1788,25.069722,60.466391,4,0.6923076923076922
1789,24.696444,60.202362,4,0.6923076923076922
1790,26.469417,60.639085,4,0.0
1791,24.972508,60.224175,4,0.2093023255813947
1792,24.875726,60.237667,4,0.16666666666666652
1793,24.906531,60.2006,4,0.16666666666666652
1794,25.061536,60.20303,4,0.4999999999999995
1795,30.112468,62.79788,4,0.0
1796,24.948218,60.221632,4,0.2093023255813947
1797,24.875725,60.220336,4,0.2093023255813947
1798,25.150081,60.20697,4,0.6428571428571426
1799,30.263411,62.13393,4,0.0
1800,25.043745,60.405984,4,0.4736842105263156
1801,25.018295,60.400239,4,0.4736842105263156
1802,24.940757,60.167223,4,0.5294117647058824
1803,25.011245,60.248395,4,0.5294117647058824
1804,24.741644,60.239584,4,0.5999999999999994
1805,27.198963,60.568982,4,0.0
1806,24.751663,60.533536,4,0.5625
1807,24.898874,60.185497,4,0.0
1808,25.110242,60.219564,4,0.6923076923076922
1809,26.514221,60.347273,4,0.0
1810,24.418764,60.125556,4,0.0373443983402481
1811,24.398688,60.089974,4,0.0373443983402481
1812,24.759409,60.178033,4,0.13846153846153772
1813,24.944798,60.163416,4,0.13846153846153772
1814,24.650791,60.165012,4,0.6923076923076922
1815,24.921525,60.588911,4,0.6923076923076922
1816,24.670794,60.156831,4,0.1636363636363629
1817,24.926256,60.160563,4,0.1636363636363629
1818,24.651299,60.142168,4,0.0456852791878164
1819,24.678287,60.181022,4,0.0456852791878164
1820,24.912249,60.528922,4,0.0
1821,23.623877,61.503571,4,0.0
1822,24.062799,60.2448,4,0.18367346938775492
1823,23.983673,60.216135,4,0.0
1824,24.391981,60.989884,4,0.0
1825,23.035502,63.728857,4,0.0
1826,24.874422,60.279005,4,0.4090909090909086
1827,24.707006,60.388528,4,0.4090909090909086
1828,24.647334,60.197645,4,0.12676056338028152
1829,25.030386,60.263133,4,0.12676056338028152
1830,25.012197,60.233818,4,0.22500000000000003
1831,25.831055,62.243857,4,0.0
1832,24.850309,60.314606,4,0.0
1833,24.865601,62.854454,4,0.0
1834,25.080897,60.409556,4,0.0
1835,24.892181,60.233875,4,0.39130434782608686
1836,24.925001,60.205032,4,0.0
1837,24.757725,60.238007,4,0.1451612903225805
1838,24.846086,60.237097,4,0.2093023255813947
1839,27.183933,60.57321,4,0.0
1840,22.962992,59.831989,4,0.6923076923076922
1841,22.594834,60.633223,4,0.0
1842,24.618936,60.173978,4,0.1216216216216215
1843,24.658705,60.919402,4,0.0
1844,24.983753,60.254039,4,0.33333333333333304
1845,27.198963,60.568982,4,0.0
1846,24.901415,60.165396,4,0.1578947368421052
1847,25.145949,60.203665,4,0.1578947368421052
1848,24.912956,60.16754,4,0.1499999999999994
1849,25.11433,60.21805,4,0.1499999999999994
1850,24.801027,60.55772,4,0.28125
1851,24.590667,60.182163,4,0.28125
1852,25.03795,60.147598,4,0.0
1853,24.361048,61.693614,4,0.0
1854,24.651095,60.263132,4,0.2045454545454543
1855,24.623494,60.164556,4,0.2045454545454543
1856,25.090868,60.216218,4,0.17307692307692282
1857,25.057749,60.202563,4,0.17307692307692282
1858,24.455355,60.1451,4,0.42857142857142844
1859,24.700335,60.154724,4,0.42857142857142844
1860,24.717946,60.166585,4,0.2045454545454543
1861,24.679088,60.131777,4,0.2045454545454543
1862,24.921539,60.166443,4,0.0596026490066217
1863,24.795342,60.180827,4,0.0596026490066217
1864,24.924896,60.14908,4,0.5625
1865,25.016442,60.375717,4,0.5625
1866,22.926733,59.832124,4,0.37499999999999944
1867,24.959085,60.174171,4,0.37499999999999944
1868,23.928123,63.891493,4,0.0
1869,24.680541,60.161884,4,0.1578947368421052
1870,24.760077,60.162148,4,0.0
1871,24.938535,60.156679,4,0.1636363636363629
1872,24.521873,60.17237,4,0.0
1873,24.547777,60.176929,4,0.1139240506329108
1874,24.943242,60.167595,4,0.4999999999999995
1875,24.81232,60.177368,4,0.4999999999999995
1876,24.864734,60.327693,4,0.0714285714285711
1877,22.279066,60.453776,4,0.0
1878,24.606204,60.176995,4,0.06293706293706211
1879,24.764307,60.26907,4,0.0
1880,25.180428,60.212285,4,0.0
1881,24.799504,60.176101,4,0.0857142857142855
1882,24.881822,60.665628,4,0.0
1883,23.753669,61.216718,4,0.0
1884,24.944124,60.156125,4,0.2307692307692304
1885,22.594834,60.633223,4,0.0
1886,24.626404,60.157328,4,0.053571428571428104
1887,24.876735,60.216984,4,0.053571428571428104
1888,24.075264,60.035038,4,0.0
1889,23.994509,60.223821,4,0.0642857142857139
1890,23.087414,61.762563,4,0.0
1891,25.077832,60.498753,4,0.2727272727272727
1892,24.940838,60.194616,4,0.13043478260869562
1893,24.535325,60.170161,4,0.13043478260869562
1894,25.109806,60.529387,4,0.0
1895,22.269837,61.989238,4,0.0
1896,24.678714,60.145304,4,0.13432835820895472
1897,24.921447,60.177848,4,0.13432835820895472
1898,25.060871,60.190786,4,0.6923076923076922
1899,24.062614,60.416797,4,0.0
1900,24.863316,60.631281,4,0.2999999999999997
1901,24.777559,60.230353,4,0.2999999999999997
1902,24.960255,60.181681,4,0.290322580645161
1903,24.390772,60.011281,4,0.0
1904,25.029225,60.261714,4,0.1451612903225805
1905,25.087777,60.367506,4,0.1451612903225805
1906,25.056851,60.221919,4,0.39130434782608686
1907,25.040661,60.139887,4,0.0
1908,24.729925,60.151892,4,0.6428571428571426
1909,24.291596,60.19681,4,0.0
1910,24.870026,60.241079,4,0.0573248407643307
1911,24.836713,60.240881,4,0.0573248407643307
1912,24.942486,60.16514,4,0.2727272727272727
1913,24.941024,60.19153,4,0.2727272727272727
1914,24.956377,60.184182,4,0.2045454545454543
1915,24.968522,60.167295,4,0.2045454545454543
1916,25.087061,60.455228,4,0.0
1917,24.879545,60.15439,4,0.7499999999999998
1918,24.763223,60.199554,4,0.038135593220338805
1919,24.723843,60.201937,4,0.038135593220338805
1920,24.816428,60.243389,4,0.5294117647058824
1921,24.702531,60.180591,4,0.5294117647058824
1922,27.182441,60.575421,4,0.0
1923,25.081077,60.217091,4,0.2999999999999997
1924,26.017914,61.126602,4,0.0
1925,24.91929,60.159908,4,0.33333333333333304
1926,25.218458,60.258497,4,0.0
1927,24.96413,60.188437,4,0.140625
1928,24.696982,62.260499,4,0.0
1929,24.779345,60.292072,4,0.2499999999999993
1930,23.843578,61.182211,4,0.0
1931,24.979015,60.190199,4,0.5625
1932,24.820388,60.458418,4,0.0364372469635626
1933,24.809927,60.460358,4,0.0364372469635626
1934,24.958176,60.168041,4,0.1139240506329108
1935,25.58819,61.166007,4,0.0
1936,23.735864,62.610069,4,0.0
1937,24.952387,60.16476,4,0.0443349753694578
1938,25.053018,60.195426,4,0.9000000000000001
1939,24.657918,60.163972,4,0.9000000000000001
1940,25.047793,60.199694,4,0.37499999999999944
1941,24.928025,60.178689,4,0.37499999999999944
1942,25.038425,60.189483,4,1.0
1943,22.431179,60.45521,4,0.0
1944,25.040264,60.187625,4,0.6923076923076922
1945,27.259159,61.652359,4,0.0
1946,25.533779,64.961791,4,0.0
1947,24.97771,60.265449,4,0.1698113207547162
1948,24.845572,60.268946,4,0.0
1949,24.7635,60.209825,4,0.1578947368421052
1950,24.8515,60.259412,4,0.09782608695652172
1951,24.401804,60.278396,4,0.09782608695652172
1952,22.762106,63.670501,4,0.0
1953,24.812884,60.277876,4,0.0
1954,24.967507,60.257644,4,0.45000000000000007
1955,25.000579,60.238712,4,0.45000000000000007
1956,22.136701,60.452043,4,0.0
1957,25.110308,60.400622,4,0.1698113207547162
1958,24.818151,60.277322,4,0.36000000000000004
1959,24.77994,60.173607,4,0.36000000000000004
1960,24.630949,60.225385,4,0.0347490347490342
1961,24.966398,60.205538,4,0.0
1962,29.798255,62.582335,4,0.0
1963,25.337382,64.140033,4,0.0
1964,25.059197,60.225712,4,0.8181818181818181
1965,24.767675,60.255595,4,0.8181818181818181
1966,24.981822,60.191026,4,0.0
1967,22.573156,60.642704,4,0.0
1968,24.654213,60.164712,4,0.39130434782608686
1969,24.225284,60.093062,4,0.0
1970,24.651582,60.171078,4,0.39130434782608686
1971,25.089378,60.215427,4,0.39130434782608686
1972,24.958898,60.249057,4,0.026392961876832002
1973,24.943234,60.244595,4,0.026392961876832002
1974,24.56935,60.197931,4,0.1698113207547162
1975,24.848055,60.225786,4,0.1698113207547162
1976,24.614664,60.172623,4,0.5294117647058824
1977,23.592235,62.58012,4,0.0
1978,24.92841,60.187031,4,0.6923076923076922
1979,21.675933,61.181535,4,0.0
1980,24.917916,60.186247,4,0.21428571428571422
1981,25.120012,60.238727,4,0.21428571428571422
1982,24.898294,60.191479,4,0.1698113207547162
1983,24.709017,60.207386,4,0.1698113207547162
1984,24.767701,60.174194,4,0.07627118644067761
1985,24.580528,60.242868,4,0.07627118644067761
1986,24.753563,60.176736,4,0.6923076923076922
1987,28.839943,61.210168,4,0.0
1988,24.770155,60.174924,4,0.6923076923076922
1989,24.406277,60.089988,4,0.6923076923076922
1990,25.084639,60.496419,4,0.1999999999999998
1991,24.761311,60.52264,4,0.1999999999999998
1992,25.127197,60.197129,4,0.19565217391304343
1993,24.906972,60.191502,4,0.19565217391304343
1994,24.649781,60.279255,4,0.0
1995,24.192976,60.121588,4,0.6923076923076922
1996,24.658049,60.274899,4,0.5294117647058824
1997,24.85086,60.256849,4,0.5294117647058824
1998,28.536881,61.134303,4,0.0
1999,25.736126,60.81653,4,0.0
2000,25.000579,60.268405,4,0.6428571428571426
2001,23.839573,64.113625,4,0.0
2002,29.842375,62.767649,4,0.0
2003,25.419977,60.303493,4,0.7499999999999998
2004,24.855739,60.227196,4,0.6923076923076922
2005,24.196831,60.338155,4,0.0
2006,25.153843,60.203667,4,0.6923076923076922
2007,22.834376,60.164002,4,0.0
2008,24.013974,60.051484,4,0.0
2009,24.681865,60.132747,4,0.8181818181818181
2010,24.98668,60.252788,4,0.6428571428571426
2011,23.98704,60.280348,4,0.0
2012,24.89562,60.224594,4,0.8181818181818181
2013,25.147731,60.397395,4,0.8181818181818181
2014,25.326926,60.404831,4,0.4090909090909086
2015,28.307379,63.062976,4,0.0
2016,25.080221,60.209101,4,0.33333333333333304
2017,24.958081,60.194364,4,0.33333333333333304
2018,25.115658,60.251752,4,0.22500000000000003
2019,24.982984,60.217891,4,0.22500000000000003
2020,24.784783,60.216899,3,0.6428571428571426
2021,23.801028,60.07459,3,0.0
2022,25.010089,60.252001,3,0.0410958904109589
2023,24.92872,60.219652,3,0.0410958904109589
2024,25.062611,60.199676,3,0.4090909090909086
2025,24.880548,60.230565,3,0.4090909090909086
2026,22.680653,62.518984,3,0.0
2027,27.196198,60.569967,3,0.0
2028,27.223804,60.567535,3,0.0
2029,25.076691,60.289814,3,0.36000000000000004
2030,24.686897,60.176506,4,0.4999999999999995
2031,23.976635,60.359074,4,0.0
2032,25.711617,62.33748,4,0.0
2033,24.902147,60.406415,4,0.42857142857142844
2034,25.335057,65.208694,4,0.0
2035,23.604411,62.613561,4,0.0
2036,25.740686,60.988866,4,0.0
2037,24.889758,60.220806,4,0.17647058823529413
2038,24.963379,60.236873,4,0.45000000000000007
2039,24.595823,60.181929,4,0.45000000000000007
2040,24.656337,60.204871,4,0.0169811320754709
2041,24.617489,60.179783,4,0.0169811320754709
2042,24.779548,60.276268,4,0.0
2043,24.678282,60.222848,4,0.1499999999999994
2044,24.752156,60.19863,4,0.8181818181818181
2045,24.318355,60.092219,4,0.0
2046,24.661819,60.155353,4,0.07964601769911421
2047,24.680365,60.248688,4,0.07964601769911421
2048,24.451849,62.258802,4,0.0
2049,23.184825,63.094404,4,0.0
2050,24.740425,60.180055,4,0.0647482014388485
2051,23.761722,61.21559,4,0.0
2052,26.067324,60.541411,4,0.0
2053,26.067324,60.541411,4,0.0
2054,24.732366,60.350599,4,0.0
2055,24.909174,60.155729,4,0.7499999999999998
2056,23.138737,63.821908,4,0.0
2057,25.089831,60.457594,4,0.0
2058,24.657595,60.2089,4,0.2045454545454543
2059,23.806947,61.468841,4,0.0
2060,24.813884,60.223233,4,0.18367346938775492
2061,27.028805,68.905336,4,0.0
2062,24.393783,60.445153,4,0.0
2063,24.915535,60.322527,4,0.0
2064,24.750521,60.276593,4,0.0957446808510636
2065,24.769143,60.172457,4,0.0957446808510636
2066,25.156451,60.213216,4,0.33333333333333304
2067,24.730533,60.163202,4,0.33333333333333304
2068,24.047762,60.237509,4,0.0
2069,25.0834,60.2095,4,0.42857142857142844
2070,25.230831,60.261251,4,0.0
2071,24.958583,60.158684,4,0.7499999999999998
2072,22.26501,60.462816,4,0.0
2073,24.676941,60.20084,4,0.3214285714285713
2074,28.477505,61.053881,4,0.0
2075,25.102172,60.270214,4,0.2571428571428565
2076,24.460943,60.615046,4,0.0
2077,25.012242,60.327799,4,0.018711018711018004
2078,25.000892,60.246734,4,0.37499999999999944
2079,25.612932,61.193514,4,0.0
2080,25.112492,60.214975,4,0.8181818181818181
2081,24.576098,60.258795,4,0.0
2082,23.930671,63.094654,4,0.0
2083,24.914382,60.154835,4,0.17647058823529413
2084,24.96531,60.166977,4,0.8181818181818181
2085,24.469081,60.982326,4,0.0
2086,24.432187,60.046869,4,0.0
2087,24.686636,60.171594,4,0.42857142857142844
2088,24.95504,60.168375,4,0.8181818181818181
2089,23.630633,62.575156,4,0.0
2090,24.848924,60.22984,4,0.2727272727272727
2091,25.072376,60.253245,4,0.2727272727272727
2092,24.966367,60.167011,4,0.37499999999999944
2093,25.087777,60.367506,4,0.37499999999999944
2094,24.807394,60.230397,4,0.18749999999999972
2095,24.837594,60.276364,4,0.0
2096,24.937972,60.224653,4,0.6428571428571426
2097,24.657173,60.911255,4,0.0
2098,24.910602,60.188652,4,1.0
2099,24.808696,60.267976,4,1.0
2100,24.018271,60.092662,4,0.0
2101,24.817231,60.227004,4,0.9000000000000001
2102,24.767675,60.255595,4,0.7499999999999998
2103,25.053656,60.218225,4,0.0
2104,24.320196,60.094137,4,0.0
2105,24.657595,60.2089,4,0.4736842105263156
2106,24.374627,60.477925,4,0.0
2107,24.876358,60.232241,4,0.5999999999999994
2108,25.009155,60.262893,4,0.9000000000000001
2109,25.320614,64.943568,4,0.0
2110,24.481044,60.989072,4,0.0
2111,25.019625,60.252586,4,0.2999999999999997
2112,24.879587,60.229499,4,0.9000000000000001
2113,25.624121,60.41777,4,0.9000000000000001
2114,21.666406,61.181222,4,0.0
2115,24.924479,60.209801,4,0.0
2116,24.966637,60.189699,4,0.34615384615384565
2117,23.975971,60.342613,4,0.0
2118,24.84443,60.607539,4,0.6428571428571426
2119,28.766557,62.541119,4,0.0
2120,24.955563,60.194052,4,0.2093023255813947
2121,24.778656,60.243009,4,0.2093023255813947
2122,25.1397,60.403775,4,0.0
2123,24.950566,60.23925,4,0.5625
2124,25.030446,60.23297,4,0.2045454545454543
2125,25.356558,64.139269,4,0.0
2126,25.00677,60.280789,4,0.7499999999999998
2127,23.987596,61.473176,4,0.0
2128,24.740157,60.175118,4,0.0
2129,24.679908,60.172751,4,0.0231362467866315
2130,25.18771,60.402426,4,0.6923076923076922
2131,25.1226,60.212835,4,0.6923076923076922
2132,24.99709,60.226606,4,0.1184210526315789
2133,24.800807,60.210717,4,0.1184210526315789
2134,24.746217,60.276918,4,0.45000000000000007
2135,22.976067,59.835968,4,0.0
2136,24.749279,60.280538,4,0.0542168674698789
2137,24.941004,60.298324,4,0.0542168674698789
2138,24.724377,60.28861,4,0.17647058823529413
2139,25.009006,60.226787,4,0.17647058823529413
2140,25.629188,60.418613,4,0.0
2141,24.827971,60.180049,4,0.4999999999999995
2142,25.624028,60.42296,4,0.0
2143,24.943801,60.19875,4,0.2307692307692304
2144,24.944065,60.222353,4,0.34615384615384565
2145,24.939826,60.159546,4,0.34615384615384565
2146,24.647814,60.144533,4,0.0
2147,21.781286,62.654769,4,0.0
2148,24.852693,60.316166,4,0.0
2149,24.699652,60.162331,4,0.8181818181818181
2150,24.850486,60.318524,4,0.37499999999999944
2151,24.960474,60.271773,4,0.37499999999999944
2152,24.258097,60.526886,4,0.0
2153,24.747892,60.152257,4,0.5625
2154,24.642167,60.236746,4,0.0
2155,25.008205,61.073605,4,0.0
2156,24.891832,60.209908,4,0.0692307692307684
2157,24.906354,60.186999,4,0.0692307692307684
2158,28.325089,63.05774,4,0.0
2159,25.604913,60.524845,4,0.0
2160,25.10091,60.277712,4,0.1139240506329108
2161,22.590768,60.205457,4,0.0
2162,25.150689,60.207069,4,0.2571428571428565
2163,24.938232,60.237465,4,0.2571428571428565
2164,24.72726,60.104233,4,0.0373443983402481
2165,24.697767,60.112534,4,0.0
2166,24.926854,60.175864,4,0.8181818181818181
2167,27.173508,60.549322,4,0.0
2168,25.131578,60.223214,4,0.3103448275862064
2169,25.058046,60.20125,4,0.3103448275862064
2170,25.14559,60.220759,4,0.3103448275862064
2171,25.115193,60.425366,4,0.0
2172,24.600373,60.488665,4,0.4090909090909086
2173,24.926228,60.165918,4,0.4090909090909086
2174,22.534837,61.316615,4,0.0
2175,29.248647,63.241382,4,0.0
2176,24.807963,60.215088,4,0.33333333333333304
2177,29.618343,62.763394,4,0.0
2178,22.678242,61.03378,4,0.0
2179,25.571281,60.661981,4,0.0
2180,24.962755,60.220132,4,0.0
2181,22.046139,63.125697,4,0.0
2182,24.665832,60.180999,4,0.22500000000000003
2183,27.419436,68.431899,4,0.0
2184,24.365745,60.032184,4,0.0
2185,24.256457,60.183818,4,0.0
2186,22.263239,60.45155,4,0.0
2187,25.040198,60.274389,4,0.8181818181818181
2188,24.90603,60.222001,4,0.2999999999999997
2189,24.87567,60.194984,4,0.0
2190,24.851105,60.252421,4,0.2307692307692304
2191,21.960498,62.111778,4,0.0
2192,24.05554,60.745145,4,0.0
2193,24.755347,60.249184,4,0.6923076923076922
2194,24.874752,60.21638,4,0.21951219512195103
2195,24.717558,60.23069,4,0.0
2196,25.081879,60.281316,4,0.3214285714285713
2197,24.919536,60.155967,4,0.3214285714285713
2198,24.939335,60.159095,3,0.37499999999999944
2199,27.507595,60.393963,3,0.0
2200,24.716076,60.219293,3,0.2727272727272727
2201,25.561777,61.163089,3,0.0
2202,23.935551,61.482302,3,0.0
2203,24.654193,60.201996,3,0.6428571428571426
2204,22.573156,60.642704,3,0.0
2205,30.794391,62.490271,3,0.0
2206,24.82765,60.214954,3,0.39130434782608686
2207,26.345844,60.887709,3,0.0
2208,24.94475,60.198863,3,0.2571428571428565
2209,24.93946,60.157537,3,0.2571428571428565
2210,24.699391,60.171648,3,0.7499999999999998
2211,23.765528,60.312347,3,0.0
2212,24.93199,60.153772,3,0.290322580645161
2213,24.762818,60.257996,3,0.290322580645161
2214,24.926857,60.407021,3,0.5294117647058824
2215,24.7051,60.861531,3,0.0
2216,24.793508,60.170312,3,0.0
2217,25.573803,60.460354,3,0.0
2218,26.471217,62.501165,3,0.0
2219,24.145149,60.468042,3,0.0
2220,24.72807,60.187907,3,0.16666666666666652
2221,24.652412,60.144056,3,0.16666666666666652
2222,24.820281,60.179377,3,0.7499999999999998
2223,24.707714,60.3121,3,0.7499999999999998
2224,24.910559,60.199219,3,0.5999999999999994
2225,24.705831,60.240584,3,0.5999999999999994
2226,24.904805,60.217615,3,0.9000000000000001
2227,25.679293,61.021896,3,0.0
2228,24.705831,60.240584,3,0.39130434782608686
2229,24.840455,60.221763,3,0.39130434782608686
2230,24.88336,60.265631,3,0.2999999999999997
2231,24.670381,60.146465,3,0.2999999999999997
2232,24.899832,60.244874,3,0.9000000000000001
2233,24.781263,60.286892,3,0.0
2234,25.002673,60.243918,3,0.5999999999999994
2235,23.604411,62.613561,3,0.0
2236,28.828604,61.20982,3,0.0
2237,24.863574,60.277399,3,0.36000000000000004
2238,24.676508,60.164817,3,0.7499999999999998
2239,24.646754,60.214497,3,0.7499999999999998
2240,25.022672,60.226475,3,0.1636363636363629
2241,24.746321,60.176376,3,0.1636363636363629
2242,23.983469,60.041195,3,0.0
2243,24.929674,60.184286,3,0.2999999999999997
2244,24.672739,60.15666,3,0.5999999999999994
2245,26.192453,61.667191,3,0.0
2246,24.779615,60.252538,3,0.7499999999999998
2247,22.255278,60.486899,3,0.0
2248,24.92841,60.187031,3,0.26470588235294074
2249,23.738439,60.223394,3,0.0
2250,24.967259,60.239792,3,0.21428571428571422
2251,24.988584,60.25306,3,0.21428571428571422
2252,24.749408,60.177071,3,0.18000000000000002
2253,24.857415,60.64838,3,0.18000000000000002
2254,23.834973,60.015758,3,0.0
2255,25.079523,60.446221,3,0.0
2256,24.933662,60.167949,3,0.8181818181818181
2257,24.748799,60.159227,3,0.8181818181818181
2258,24.987423,60.218272,3,0.4736842105263156
2259,22.559034,62.725617,3,0.0
2260,26.704078,60.866495,3,0.0
2261,25.067043,60.188695,3,0.3214285714285713
2262,24.78018,60.16546,3,0.0
2263,24.740904,60.196831,3,0.17307692307692282
2264,24.825887,60.264144,3,0.6428571428571426
2265,24.981703,60.18299,3,0.6428571428571426
2266,26.712305,60.861743,3,0.0
2267,25.142358,60.211425,3,0.0841121495327097
2268,24.794947,60.167629,3,0.0
2269,24.878741,60.206067,3,0.7499999999999998
2270,24.953293,60.226618,3,0.0714285714285711
2271,24.928306,60.196218,3,0.0714285714285711
2272,24.736915,60.156368,3,0.3214285714285713
2273,23.625227,60.814773,3,0.0
2274,24.898953,60.216022,3,0.0833333333333328
2275,24.927003,60.219704,3,0.0833333333333328
2276,24.862897,60.281625,3,0.2368421052631578
2277,25.02977,60.191567,3,0.2368421052631578
2278,28.477505,61.053881,3,0.0
2279,25.525954,60.356727,3,0.0
2280,23.25012,60.345347,3,0.0
2281,24.841334,60.326708,3,0.16071428571428523
2282,24.639189,60.153976,3,0.1636363636363629
2283,24.32478,60.09215,3,0.0
2284,24.799847,61.725434,3,0.0
2285,24.761254,60.50525,3,0.42857142857142844
2286,24.917846,60.183424,3,0.9000000000000001
2287,25.139575,60.219833,3,0.9000000000000001
2288,23.550038,59.951223,3,0.0
2289,24.978654,60.182014,3,0.7499999999999998
2290,24.951798,60.184527,3,0.2093023255813947
2291,30.794391,62.490271,3,0.0
2292,24.583463,60.146821,3,0.8181818181818181
2293,24.857363,60.267123,3,0.8181818181818181
2294,24.832242,60.176351,3,0.2727272727272727
2295,24.753352,60.528329,3,0.2727272727272727
2296,25.03477,60.185381,3,0.17647058823529413
2297,24.604068,60.235992,3,0.17647058823529413
2298,25.115327,60.244181,3,0.5625
2299,24.859198,60.224232,3,0.5625
2300,24.88501,60.209731,3,0.6923076923076922
2301,24.405815,60.83717,3,0.0
2302,24.842868,60.280685,3,0.8181818181818181
2303,25.840343,60.213164,3,0.0
2304,23.346088,62.574387,3,0.0
2305,25.440294,60.174823,3,0.0
2306,24.974812,60.204383,3,0.09090909090909091
2307,25.570496,62.019627,3,0.0
2308,24.853198,60.227368,3,0.9000000000000001
2309,24.787388,60.27077,3,0.9000000000000001
2310,24.917846,60.183424,3,0.6923076923076922
2311,24.378849,60.970093,3,0.0
2312,24.867262,60.21776,3,0.2571428571428565
2313,24.929674,60.184286,3,0.2571428571428565
2314,24.8005,60.213694,3,0.1139240506329108
2315,24.747174,60.380322,3,0.1139240506329108
2316,24.80679,60.177112,3,0.290322580645161
2317,25.033254,60.195068,3,0.290322580645161
2318,23.738299,60.313248,3,0.0
2319,24.026946,60.469707,3,0.0
2320,24.773776,60.164957,3,0.0
2321,24.018271,60.092662,3,0.0
2322,25.131601,60.230159,3,0.4999999999999995
2323,24.961161,60.282668,3,0.4999999999999995
2324,26.580859,60.837775,3,0.0
2325,25.479843,60.401618,3,0.0
2326,24.650311,60.198598,3,0.2093023255813947
2327,24.957261,60.3646,3,0.2093023255813947
2328,24.999516,60.228815,3,0.5294117647058824
2329,25.654767,60.407864,3,0.5294117647058824
2330,24.881375,60.214393,3,0.3214285714285713
2331,24.647959,60.38713,3,0.0
2332,25.103885,60.239442,3,0.3214285714285713
2333,24.905545,60.22375,3,0.3214285714285713
2334,25.11298,60.229942,3,0.6923076923076922
2335,23.12673,59.8327,3,0.0
2336,25.099891,60.261035,3,0.13043478260869562
2337,24.958921,60.18633,3,0.13043478260869562
2338,25.081983,60.352545,3,0.1232876712328767
2339,24.955367,60.228499,3,0.1232876712328767
2340,24.923538,60.233205,3,0.4736842105263156
2341,24.952416,60.223743,3,0.4736842105263156
2342,24.920366,60.231477,3,0.1914893617021272
2343,24.919298,60.164105,3,0.1914893617021272
2344,23.611823,62.579301,3,0.0
2345,25.683594,60.977534,3,0.0
2346,25.039314,60.204367,3,0.37499999999999944
2347,24.56537,60.100381,3,0.0
2348,24.914468,60.161461,3,0.22500000000000003
2349,25.089971,60.24643,3,0.22500000000000003
2350,25.089831,60.457594,3,0.0
2351,25.602205,62.261088,3,0.0
2352,24.690919,60.150968,3,0.7499999999999998
2353,25.063674,60.179448,3,0.7499999999999998
2354,25.325351,60.511375,3,0.0
2355,25.152838,60.470758,3,0.08181818181818101
2356,24.804776,60.182882,3,0.33333333333333304
2357,25.453661,60.349706,3,0.0
2358,25.055085,60.214916,3,0.0
2359,24.660572,60.195033,3,0.5999999999999994
2360,24.893254,60.609988,3,0.6428571428571426
2361,24.3404,61.06726,3,0.0
2362,24.878067,60.148528,3,0.36000000000000004
2363,25.011282,60.186437,3,0.36000000000000004
2364,25.088353,60.38308,3,0.1999999999999998
2365,24.317074,64.168153,3,0.0
2366,23.148034,60.387393,3,0.0
2367,24.975124,60.279376,3,0.06521739130434781
2368,24.746732,60.280534,4,0.0841121495327097
2369,24.888647,60.238398,4,0.0841121495327097
2370,24.130003,63.031558,4,0.0
2371,26.896044,61.432059,4,0.0
2372,24.812781,60.234145,4,0.0825688073394495
2373,24.947081,60.182547,4,0.0825688073394495
2374,24.100827,61.08105,4,0.0
2375,24.850309,60.314606,4,0.0
2376,25.080518,60.491517,4,0.11111111111111041
2377,24.969409,60.207384,4,0.11111111111111041
2378,24.506763,60.260725,4,0.0
2379,24.929606,60.176205,4,0.26470588235294074
2380,24.01998,60.225178,4,0.34615384615384565
2381,23.584576,60.811914,4,0.0
2382,25.040524,60.282477,4,0.059210526315789005
2383,24.980878,60.307962,4,0.059210526315789005
2384,24.472372,60.112586,4,0.08737864077669841
2385,24.885853,60.210665,4,0.08737864077669841
2386,24.872834,60.193355,4,0.5625
2387,24.740949,60.225229,4,0.5625
2388,24.425171,61.004683,4,0.0
2389,25.109101,60.477717,4,0.26470588235294074
2390,24.748877,60.275239,4,0.22500000000000003
2391,25.100814,60.399382,4,0.22500000000000003
2392,24.694424,60.233844,3,0.5625
2393,24.875189,60.229208,3,0.5625
2394,24.963564,60.239949,3,0.1551724137931032
2395,24.853693,60.236545,3,0.1551724137931032
2396,24.936197,60.218706,3,0.0
2397,24.956332,60.187596,3,0.0937499999999994
2398,24.959085,60.174171,3,0.5999999999999994
2399,25.232329,60.558187,3,0.0
2400,27.679361,64.210795,3,0.0
2401,23.167581,61.662571,3,0.0
2402,24.724377,60.28861,3,0.032258064516129004
2403,23.941225,62.817321,3,0.0
2404,24.947049,60.210887,3,0.7499999999999998
2405,24.64438,60.214984,3,0.7499999999999998
